[2024-12-05T08:41:47.339+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: obt_file_processing.etl_process_obt manual__2024-12-05T08:41:31.386590+00:00 [queued]>
[2024-12-05T08:41:47.347+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: obt_file_processing.etl_process_obt manual__2024-12-05T08:41:31.386590+00:00 [queued]>
[2024-12-05T08:41:47.347+0000] {taskinstance.py:1308} INFO - Starting attempt 1 of 2
[2024-12-05T08:45:17.716+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:20.810+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:23.708+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:25.740+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:26.719+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:30.746+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:33.815+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 764 documents.
[2024-12-05T08:45:40.932+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:43.952+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:47.029+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:49.998+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:52.973+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:56.037+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:45:58.944+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:01.982+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:04.024+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:07.036+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:09.962+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:12.977+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:16.004+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:18.963+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:21.045+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:22.032+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:22.949+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:23.957+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:25.977+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:28.991+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:31.985+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:34.985+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:37.962+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:40.974+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:45.294+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:48.295+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:51.448+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:54.284+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:46:58.442+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:03.258+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:06.468+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:10.717+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:13.619+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:16.775+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:18.864+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:19.894+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:23.771+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:26.866+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:30.973+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:33.867+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:36.911+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:39.905+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:43.059+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:45.921+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:48.884+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:51.881+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:54.908+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:57.907+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:47:59.884+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:00.877+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:04.932+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:07.909+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:10.902+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:12.897+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:15.888+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:18.898+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:21.938+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:24.944+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:27.899+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:30.898+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:33.911+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:37.013+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:39.901+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:42.959+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:44.953+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:46.944+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:49.913+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:53.008+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:55.939+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:48:58.950+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:00.944+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:03.990+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:04.955+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:06.951+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:07.952+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:11.954+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:12.949+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 1000 documents.
[2024-12-05T08:49:15.020+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 42 documents.
[2024-12-05T08:49:15.938+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 522 documents.
[2024-12-05T08:49:18.053+0000] {OBT_file_processing.py:53} INFO - Inserted batch of 200 documents.
[2024-12-05T08:49:18.058+0000] {OBT_file_processing.py:114} INFO - ETL process completed successfully.
[2024-12-05T08:49:18.879+0000] {python.py:183} INFO - Done. Returned value was: None
[2024-12-05T08:49:18.926+0000] {taskinstance.py:1350} INFO - Marking task as SUCCESS. dag_id=obt_file_processing, task_id=etl_process_obt, execution_date=20241205T084131, start_date=20241205T084147, end_date=20241205T084918
[2024-12-05T08:49:18.983+0000] {local_task_job_runner.py:225} INFO - Task exited with return code 0
[2024-12-05T08:49:19.049+0000] {taskinstance.py:2653} INFO - 1 downstream tasks scheduled from follow-on schedule check
